1984,55026079
1985,55284271
1986,55546509
1987,55823961
1988,56117976
1989,56423405
1990,56708831
1991,56975597
1992,57239847
1993,57467085
1994,57658772
1995,57844247
1996,58025989
1997,58207490
1998,58397788
1999,58677406
2000,59062385
2001,59476236
2002,59893870
2003,60303631
2004,60734343
2005,61181499
2006,61597486
2007,61965052
2008,62300288
2009,62615472
2010,62917790
2011,63223158
2012,63536918
