2012,63561283
2013,63887594
2014,64205041
2015,64514161
2016,64815630
2017,65110749
2018,65399893
2019,65683421
2020,65961631
2021,66234820
2022,66503350
2023,66767618
2024,67028039
2025,67285026
2026,67539076
2027,67790620
2028,68039920
2029,68287024
2030,68531811
2031,68773961
2032,69012990
2033,69248341
2034,69479327
2035,69705211
2036,69925229
2037,70138745
2038,70345015
2039,70543525
2040,70734048
2041,70916466
2042,71090917
2043,71257907
2044,71418032
2045,71571988
2046,71720576
2047,71864516
2048,72004537
2049,72141281
2050,72275357
2051,72407282
2052,72537458
2053,72666249
2054,72794007
2055,72921037
2056,73047655
2057,73174248
2058,73301203
2059,73428912
2060,73557857
