54174.31098;52006.4274399999;87828.15228;93317.47247;36852.12782;12111.70092;12976.113163
82441.49152;97454.14669;196404.35528;208177.3318;70041.91983;22055.21222;26361.81638
87877.37256;119224.08728;264857.7649;286998.3818;95660.89819;32355.88546;39796.89134
83758.26218;128805.1257;316215.2145;349904.3505;119195.09947;39389.81347;45964.37852
70075.42747;115714.35089;327042.5483;378034.6338;146730.98351;45218.86857;41486.72483
3972.00981;27174.63886;98935.49942;131060.88747;75521.83698;12657.667701;2200.9726335
8444.729784;55363.02161;187328.87481;251290.7719;155047.59749;26416.90399;4740.257485
10746.622792;67951.94817;234096.3262;332009.1062;211227.97481;38291.96963;7214.187465
11322.264759;72298.36953;257386.9731;395589.9392;266612.4466;48217.95725;8610.027556
9972.778847;71200.01317;283237.124;463100.2721;322040.1669;56878.26209;8812.965237
37925.2062294619;59159.7756111409;74807.3825969209;68276.6791453149;32080.7137977784;7229.93339125143;1813.18505542297
57738.2875552924;100397.251903763;140704.831225648;138582.854390026;62134.5463361583;14241.6521502641;2839.52203978083
51572.9518410149;102464.496082479;159518.945234301;171044.339304023;79537.3605083748;21370.0304998414;3783.45998488863
45958.2514577776;99195.5260014203;168996.927367161;196058.689101003;94255.4120407593;24843.0995982295;4405.98341201534
32194.5505868958;80848.1639672184;155200.668714238;199004.519252226;103068.113678571;24562.0066886338;4184.58227162868
15839.0965017056;24707.5095453583;31242.5816440829;28515.096351896;13398.2006218301;3019.51193072154;757.259245857036
24113.8387725118;41929.9436841143;58764.0153241393;57877.7921703229;25949.8938398277;5947.88862549468;1185.89898587999
21538.9457909677;42793.3082718017;66621.548532374;71435.0181753865;33218.0112867635;8924.9870728042;1580.12556209752
19194.0203432276;41428.0544545436;70579.9363321797;81882.020044397;39364.8635181804;10375.480875623;1840.116465698
13445.7434585747;33765.4557054906;64818.0620039556;83112.3175874226;43045.4033374628;10258.085133749;1747.65041536318
14955.400694;20174.709371;33007.32602;37199.19783;13294.232679;3143.840288;2682.871399
13265.445173;20903.267863;45621.82158;55167.67429;19980.621361;5759.748676;3781.185112
17072.837759;27875.32001;64103.3861299999;78088.23392;26805.69285;9955.041859;5592.082654
23183.69795;36357.85864;83879.08857;107982.89896;37754.35713;14173.985694;7066.156291
48092.95148;70342.62169;119372.22306;162607.1447;56664.27992;18670.364936;8131.273894
2200.804488;9492.433082;35234.99585;66231.26576;43559.87725;9310.593937;1923.5276432
2660.953104;12406.486501;52666.52876;103524.04828;65466.71062;15550.093076;3134.081618
3093.99726;16008.44213;70069.19322;140008.72131;91780.05198;23453.7257;5128.368387
3899.603941;20809.643072;90048.16458;186027.48379;125202.33519;33299.27719;7140.732129
7038.280866;36659.12477;143938.47774;312763.25;200214.05522;45752.53442;9136.534692
524.591199425942;1012.21033467099;2966.70897405152;4866.34976371794;2142.99421631579;314.215016016959;92.0708269200415
649.251246070789;1388.02075844268;4343.82367133189;7451.20355983996;3359.88538620848;554.675253862125;85.170999404475
750.9507352829;1658.83878768187;5678.67868961019;10032.4444865391;4614.94213950025;840.603170694243;76.7865982617583
828.577082481246;2038.1878541253;7301.45934890199;13520.035847386;6371.97187681432;1269.34375437111;109.465074826725
1182.66733587348;3297.24965406873;12019.6243724271;23343.9003063513;10303.9835209379;1980.47453747224;137.359708699912
45.9201585251112;88.6039626278737;259.691253942868;425.976556284399;187.587276033802;27.5048520872224;8.05943174863202
56.8322918394775;121.500576703501;380.237167171255;652.242067814231;294.108002058999;48.5535701231314;7.45545445420265
65.7345697878177;145.206667937457;497.083873929692;878.191326351616;403.969557365753;73.5823073227901;6.72152481521329
72.5296021348608;178.413037557263;639.134188932515;1183.47808742605;557.771382785409;111.112169795007;9.58203949000106
103.524938285679;288.625175140933;1052.13937480868;2043.41133407323;901.960530865522;173.361094915795;12.0237998757231
12373.7635980118;13353.3860937863;23541.7269181655;23386.9831602589;6044.23796610618;2273.32722934233;2704.74810025857
15958.2003881817;17313.3986997143;28410.0537980658;28020.5039690393;6946.80046831586;3297.70391754207;4005.09010367061
20878.7163715463;22757.1178209171;40186.4199342158;40308.1230773776;9327.00361233279;3458.64731809408;5112.90946039686
27728.7435655867;31626.9042652006;60972.6847282389;65535.7116828898;15035.8148866204;6827.26816334663;8684.63463047508
44444.6033256735;53854.6012513817;118176.217531314;143565.318880434;35539.0596856247;15079.5492626749;18862.9973801989
654.904999639045;4359.8990658913;15559.9867493542;19977.2223282469;12090.2642251868;2020.90975050083;461.212210193936
849.563014778938;5524.59231582263;19215.2479753795;24169.9898615414;14707.7586988551;2815.6270336449;650.699134251784
1115.68606735893;7348.29908325484;25590.9499284762;33186.7175860943;21231.7671554637;3450.32011540712;849.875160346227
1506.42578467157;9708.27184949099;35224.7729638226;47961.5048592777;33347.6972390395;6314.88472394122;1551.23074862423
2515.65190225152;16725.9505365402;60884.6935729675;93648.7944648397;75925.1929914549;14666.7931155059;3338.36506348383
3919.46515520314;6191.85055630805;7776.88279815968;6604.31267424302;2469.64852407817;516.354049204499;141.557004643415
4938.55962255889;7800.51123614687;9792.93228628965;8158.08438057438;3028.45793384276;678.044101572526;181.466248092458
6304.00389594143;10259.1536948745;13207.6875554165;11203.2307080639;4135.93258066794;792.803031413422;209.465768251396
7957.03582021829;13460.7928358005;18059.8287812068;16407.916163872;6597.94430737107;1606.20419439936;358.386267093628
13143.8170231363;22696.2334033305;31882.6462278806;31570.9438549619;13635.2538679665;3110.36965154313;687.684946620332
1636.92680938167;2585.96664951858;3247.94007387137;2758.22747388279;1031.42488036838;215.650287170833;59.1199173308028
2062.54178205024;3257.80826304349;4089.92369293205;3407.14523715876;1264.80623929285;283.178577652046;75.7876278364454
2632.80640982717;4284.63656639823;5516.06328753738;4678.92122305838;1727.33234127696;331.106537573602;87.4813573079639
3323.17924552401;5621.77026607923;7542.51325989094;6852.60789194002;2755.56778689697;670.815686079836;149.676566952252
5489.38837591577;9478.86292102273;13315.4796121014;13185.3001231726;5694.63223306617;1299.01587795445;287.204983577073
33808.8499425714;37257.5104188604;52248.9794521824;52748.2786787644;15539.6535131071;3244.77717426975;1689.63030271237
34491.7306570992;36725.3897340757;51196.915409672;48317.3963810968;13212.2122442538;3842.11151490908;2030.44760138017
52738.6606568749;57874.1988650572;84096.1157412781;80272.4900575654;20005.1950824851;6370.53363779562;3590.18946343353
92007.7918920275;104025.170084138;154805.375977719;152452.793256996;39351.4860685756;16909.5685995761;8857.29835152924
237825.901941427;278416.282377869;436011.073059148;467732.579845577;126508.992541578;54716.3663144495;26987.1067619447
2644.11360760375;9929.39629181621;31651.2137173449;51357.7597579217;29389.5888702357;6386.43149055682;986.753729365615
2759.68019624259;10200.2014626528;32733.7274131818;50448.3177089867;27211.4882874878;6836.37880593578;1231.4077092248
3889.30818518548;15660.1911240931;49739.3929268727;78426.4078348463;44680.950187517;11559.8714487787;2281.67036401849
7180.73378904926;27483.4957163185;85418.0147165116;135325.415251031;82555.2125157579;24349.2941989885;6394.47042033484
18907.2802909189;71941.3871751194;224256.385086089;389043.375567214;266780.781449001;82646.2154557402;20960.5978030563
529.129834593821;1097.27331173088;2989.02321946987;4166.73193715234;1796.33957944293;266.612491735785;22.9136492923943
564.535044997247;1100.84596905144;2808.16348709814;3762.13345833932;1616.34608514654;273.159074476095;25.8778145963595
860.404001471466;1700.72688796921;4207.88483930343;5628.632570024;2445.55488320972;416.352534818344;47.0174466548685
1456.52212164643;2871.01459619144;7310.66210881892;9765.16020256493;4533.61292758662;996.667938599338;94.6949064627473
3617.02371344837;7835.65605078111;21806.453033745;30041.2711437591;13934.6760388755;3392.7332465672;360.587699237743
46.3174485418419;96.0499613321648;261.64453430308;364.735419303752;157.242817537194;23.3379589643889;2.005749255891
49.416648216025;96.3626943530303;245.812954226237;329.31883910484;141.487063722368;23.9110149317054;2.26521784934371
75.3155756071495;148.873348216529;368.337743918832;492.703080375627;214.071963162439;36.4454730123419;4.11567827710446
127.496852395781;251.314634193803;639.939753712703;854.79456196671;396.850394276698;87.2434569765186;8.28913089096496
316.616638808261;685.89516635784;1908.83068811627;2629.66655698161;1219.77367024352;296.983343766092;31.5640909136904
4053.319698;13675.902691;34919.23219;21994.13281;2980.428609;2535.339722;3809.545675
3370.9161;12481.647903;32576.98381;19409.132423;2350.868457;2328.961439;2915.316223
2012.1105303;8208.247499;21465.119157;12232.867613;1424.8456827;1289.4422539;1799.1853717
