Energy performance,,BBC,BBC,BBC,BBC,BEPOS,BEPOS,BEPOS,BEPOS
Heating energy,,Natural gas,Oil fuel,Power,Wood fuel,Natural gas,Oil fuel,Power,Wood fuel
Occupancy status,Housing type,,,,,,,,
Homeowners,Multi-family,0.7146,0.0009000000000000002,0.17550000000000004,0.009000000000000001,0.0794,0.0001,0.019500000000000003,0.001
Homeowners,Single-family,0.16559999999999997,0.0045,0.6777000000000001,0.0522,0.018399999999999996,0.0005,0.0753,0.0058000000000000005
Landlords,Multi-family,0.7146,0.0008999999999999999,0.17550000000000002,0.009,0.0794,9.999999999999998e-05,0.019500000000000003,0.0009999999999999998
Landlords,Single-family,0.1656,0.0045000000000000005,0.6777,0.052199999999999996,0.0184,0.0005,0.0753,0.0058
Social-housing,Multi-family,0.7145999999999999,0.0009,0.17549999999999996,0.009,0.07939999999999998,9.999999999999999e-05,0.019499999999999993,0.001
Social-housing,Single-family,0.16559999999999997,0.0045,0.6777000000000001,0.0522,0.018399999999999996,0.0005,0.0753,0.0058000000000000005
